,type_id,groupID,typeName,packagedVolume
652,1445,767,Capacitor Power Relay I,5.0
653,1446,137,Capacitor Power Relay I Blueprint,0.01
654,1447,767,Capacitor Power Relay II,5.0
655,1448,137,Capacitor Power Relay II Blueprint,0.01
656,1529,15,Caldari Administrative Station,1.0
657,1530,15,Caldari Research Station,1.0
658,1531,15,Caldari Trading Station,1.0
659,1537,766,'Basic' Power Diagnostic System,5.0
660,1539,766,Power Diagnostic System I,5.0
661,1540,137,Power Diagnostic System I Blueprint,0.01
662,1541,766,Power Diagnostic System II,5.0
663,1542,137,Power Diagnostic System II Blueprint,0.01
664,1547,72,Small Proton Smartbomb I,12.5
665,1548,152,Small Proton Smartbomb I Blueprint,0.01
666,1549,72,Small Proton Smartbomb II,5.0
667,1550,152,Small Proton Smartbomb II Blueprint,0.01
668,1551,72,Small Graviton Smartbomb I,12.5
669,1552,152,Small Graviton Smartbomb I Blueprint,0.01
670,1553,72,Small Graviton Smartbomb II,5.0
671,1554,152,Small Graviton Smartbomb II Blueprint,0.01
672,1557,72,Small Plasma Smartbomb I,12.5
673,1558,152,Small Plasma Smartbomb I Blueprint,0.01
674,1559,72,Small Plasma Smartbomb II,5.0
675,1560,152,Small Plasma Smartbomb II Blueprint,0.01
676,1563,72,Small EMP Smartbomb I,12.5
677,1564,152,Small EMP Smartbomb I Blueprint,0.01
678,1565,72,Small EMP Smartbomb II,5.0
679,1566,152,Small EMP Smartbomb II Blueprint,0.01
750,1798,295,'Basic' EM Shield Amplifier,5.0
751,1800,295,'Basic' Thermal Shield Amplifier,5.0
752,1802,295,'Basic' Kinetic Shield Amplifier,5.0
753,1804,295,'Basic' Explosive Shield Amplifier,5.0
754,1808,295,EM Shield Amplifier I,5.0
755,1809,296,EM Shield Amplifier I Blueprint,0.01
756,1810,394,Scourge Auto-Targeting Light Missile I,0.015
757,1811,166,Scourge Auto-Targeting Light Missile I Blueprint,0.01
758,1814,394,Nova Auto-Targeting Light Missile I,0.015
759,1815,166,Nova Auto-Targeting Light Missile I Blueprint,0.01
760,1816,394,Inferno Auto-Targeting Light Missile I,0.015
761,1817,166,Inferno Auto-Targeting Light Missile I Blueprint,0.01
762,1818,395,Scourge Auto-Targeting Heavy Missile I,0.03
763,1819,166,Scourge Auto-Targeting Heavy Missile I Blueprint,0.01
764,1820,395,Mjolnir Auto-Targeting Heavy Missile I,0.03
765,1821,166,Mjolnir Auto-Targeting Heavy Missile I Blueprint,0.01
766,1822,395,Nova Auto-Targeting Heavy Missile I,0.03
767,1823,166,Nova Auto-Targeting Heavy Missile I Blueprint,0.01
768,1824,395,Inferno Auto-Targeting Heavy Missile I,0.03
769,1825,166,Inferno Auto-Targeting Heavy Missile I Blueprint,0.01
770,1826,396,Scourge Auto-Targeting Cruise Missile I,0.05
771,1827,166,Scourge Auto-Targeting Cruise Missile I Blueprint,0.01
772,1828,396,Mjolnir Auto-Targeting Cruise Missile I,0.05
773,1829,166,Mjolnir Auto-Targeting Cruise Missile I Blueprint,0.01
774,1830,396,Nova Auto-Targeting Cruise Missile I,0.05
775,1831,166,Nova Auto-Targeting Cruise Missile I Blueprint,0.01
776,1832,396,Inferno Auto-Targeting Cruise Missile I,0.05
777,1833,166,Inferno Auto-Targeting Cruise Missile I Blueprint,0.01
778,1855,48,Ship Scanner II,5.0
779,1856,128,Ship Scanner II Blueprint,0.01
780,1875,511,Rapid Light Missile Launcher I,10.0
781,1876,136,Rapid Light Missile Launcher I Blueprint,0.01
782,1877,511,Rapid Light Missile Launcher II,10.0
783,1878,136,Rapid Light Missile Launcher II Blueprint,0.01
784,1893,205,'Basic' Heat Sink,5.0
785,1896,25,Concord Police Frigate,2500.0
786,1898,25,Concord SWAT Frigate,2500.0
787,1900,25,Concord Army Frigate,2500.0
788,1902,25,Concord Special Ops Frigate,2500.0
789,1904,26,Concord Police Cruiser,10000.0
790,1912,27,Concord Police Battleship,50000.0
791,1914,27,Concord Special Ops Battleship,50000.0
792,1916,27,Concord SWAT Battleship,50000.0
793,1918,27,Concord Army Battleship,50000.0
801,1944,28,Bestower,20000.0
802,1945,108,Bestower Blueprint,0.01
803,1946,203,Basic RADAR Backup Array,5.0
804,1947,202,ECCM - Radar I,5.0
805,1948,201,Magnetometric ECM I,5.0
806,1949,210,'Basic' Signal Amplifier,5.0
807,1951,211,'Basic' Tracking Enhancer,5.0
808,1952,212,Sensor Booster II,5.0
809,1955,201,Gravimetric ECM I,5.0
810,1956,201,Radar ECM I,5.0
811,1957,201,Multispectral ECM I,5.0
812,1958,201,Ladar ECM I,5.0
813,1959,289,ECCM Projector I,20.0
814,1960,289,ECCM Projector II,5.0
815,1963,290,Remote Sensor Booster I,25.0
816,1964,290,Remote Sensor Booster II,5.0
817,1968,208,Remote Sensor Dampener I,5.0
818,1969,208,Remote Sensor Dampener II,5.0
819,1973,212,Sensor Booster I,5.0
820,1977,213,Tracking Computer I,5.0
821,1978,213,Tracking Computer II,5.0
822,1982,203,Basic Ladar Backup Array,5.0
823,1983,203,Basic Gravimetric Backup Array,5.0
824,1984,203,Basic Magnetometric Backup Array,5.0
825,1985,203,Basic Multi Sensor Backup Array,5.0
826,1986,210,Signal Amplifier I,5.0
827,1987,210,Signal Amplifier II,5.0
828,1998,211,Tracking Enhancer I,5.0
829,1999,211,Tracking Enhancer II,5.0
830,2001,1016,Cynosural Suppression,200000.0
831,2002,202,ECCM - Ladar I,5.0
832,2003,202,ECCM - Magnetometric I,5.0
833,2004,202,ECCM - Gravimetric I,5.0
834,2005,202,ECCM - Omni I,5.0
835,2006,26,Omen,10000.0
836,2007,106,Omen Blueprint,0.01
837,2008,1016,Cynosural Navigation,200000.0
838,2009,1016,Supercapital Construction Facilities,200000.0
839,2010,286,Rebel Leader,21120.0
840,2011,306,Prison Facility,100000000.0
841,2012,597,Terrorist Leader,16450.0
842,2013,283,Hostages,1.0
843,2014,7,Planet (Oceanic),1.0
844,2015,7,Planet (Lava),1.0
845,2016,7,Planet (Barren),1.0
846,2017,7,Planet (Storm),1.0
847,2018,61,Medium Cap Battery I,10.0
848,2019,141,Medium Cap Battery I Blueprint,0.01
849,2020,61,Large Cap Battery I,15.0
850,2021,141,Large Cap Battery I Blueprint,0.01
851,2022,61,X-Large Capacitor Battery I,20.0
852,2023,141,X-Large Capacitor Battery I Blueprint,0.01
853,2024,76,Medium Capacitor Booster II,10.0
854,2025,156,Medium Capacitor Booster II Blueprint,0.01
855,2026,1021,Pirate Detection Array 1,5000.0
856,2027,1021,Pirate Detection Array 2,10000.0
857,2028,1021,Pirate Detection Array 3,20000.0
858,2029,1021,Pirate Detection Array 4,40000.0
859,2030,1021,Pirate Detection Array 5,60000.0
860,2031,1021,Entrapment Array 1,5000.0
861,2032,43,Cap Recharger II,5.0
862,2033,123,Cap Recharger II Blueprint,0.01
863,2034,1021,Entrapment Array 2,10000.0
864,2035,1021,Entrapment Array 3,20000.0
865,2036,1021,Entrapment Array 4,40000.0
866,2037,1021,Entrapment Array 5,60000.0
867,2038,47,Cargo Scanner II,5.0
868,2039,127,Cargo Scanner II Blueprint,0.01
869,2040,1020,Ore Prospecting Array 1,5000.0
870,2041,1020,Ore Prospecting Array 2,10000.0
871,2042,1020,Ore Prospecting Array 3,20000.0
872,2043,1020,Ore Prospecting Array 4,40000.0
873,2044,1020,Ore Prospecting Array 5,60000.0
874,2045,693,SARO Frigate,16500.0
875,2046,60,Damage Control I,5.0
876,2047,140,Damage Control I Blueprint,0.01
877,2048,60,Damage Control II,5.0
878,2049,140,Damage Control II Blueprint,0.01
879,2050,77,Gistum C-Type Multispectrum Shield Hardener,5.0
880,2052,286,Mercenary Trainee,19700.0
881,2053,1020,Survey Networks 1,5000.0
882,2054,1020,Survey Networks 2,10000.0
883,2055,1020,Survey Networks 3,20000.0
884,2056,1020,Survey Networks 4,40000.0
885,2057,1020,Survey Networks 5,60000.0
886,2058,1021,Quantum Flux Generator 1,5000.0
887,2059,1021,Quantum Flux Generator 2,10000.0
888,2060,1021,Quantum Flux Generator 3,20000.0
889,2061,1021,Quantum Flux Generator 4,40000.0
890,2062,1021,Quantum Flux Generator 5,60000.0
891,2063,7,Planet (Plasma),1.0
892,2064,995,EVE Gate,1.0
895,2071,15,Station (InterBus),1.0
896,2072,602,Anire Scarlet,118000.0
897,2073,1035,Microorganisms,0.01
898,2074,314,Zazzmatazz,0.1
899,2075,314,Consolidated Holdings Commander Access Key,0.01
900,2076,474,Gate Key,0.1
902,2078,1022,Zephyr,500.0
903,2082,1730,Genolution Core Augmentation CA-1,1.0
904,2083,481,Prototype Iris Probe Launcher,5.0
905,2093,283,Kidnapped Citizens,1.0
908,2098,632,Phenod's Broke-Ass Destroyer,26500.0
909,2100,314,Phenod's DNA,0.1
912,2103,209,Remote Tracking Computer I,25.0
913,2104,209,Remote Tracking Computer II,5.0
917,2108,291,Tracking Disruptor I,5.0
918,2109,291,Tracking Disruptor II,5.0
926,2117,80,Burst Jammer II,5.0
927,2118,160,Burst Jammer II Blueprint,0.01
934,2126,633,Anakism,22500.0
935,2127,306,Amarr Diplomat Quarters,100000000.0
936,2128,632,Locced's Destroyer,26500.0
937,2129,1027,Limited Barren Command Center,100.0
938,2130,1027,Standard Barren Command Center,200.0
939,2131,1027,Improved Barren Command Center,400.0
940,2132,1027,Advanced Barren Command Center,800.0
941,2133,1027,Elite Barren Command Center,1600.0
942,2134,1027,Limited Gas Command Center,100.0
943,2135,1027,Standard Gas Command Center,200.0
944,2136,1027,Improved Gas Command Center,400.0
945,2137,1027,Advanced Gas Command Center,800.0
946,2138,1027,Elite Gas Command Center,1600.0
947,2139,1027,Limited Ice Command Center,100.0
948,2140,1027,Standard Ice Command Center,200.0
949,2141,1027,Improved Ice Command Center,400.0
950,2142,1027,Advanced Ice Command Center,800.0
951,2143,1027,Elite Ice Command Center,1600.0
952,2144,1027,Limited Lava Command Center,100.0
953,2145,1027,Standard Lava Command Center,200.0
954,2146,1027,Improved Lava Command Center,400.0
955,2147,1027,Advanced Lava Command Center,800.0
956,2148,1027,Elite Lava Command Center,1600.0
957,2149,1027,Limited Oceanic Command Center,100.0
958,2150,1027,Standard Oceanic Command Center,200.0
959,2151,1027,Improved Oceanic Command Center,400.0
960,2152,1027,Advanced Oceanic Command Center,800.0
961,2153,1027,Elite Oceanic Command Center,1600.0
962,2154,1027,Limited Plasma Command Center,100.0
963,2155,1027,Standard Plasma Command Center,200.0
964,2156,1027,Improved Plasma Command Center,400.0
965,2157,1027,Advanced Plasma Command Center,800.0
966,2158,1027,Elite Plasma Command Center,1600.0
967,2159,1027,Limited Storm Command Center,100.0
968,2160,1027,Standard Storm Command Center,200.0
969,2161,25,Crucifier,2500.0
970,2162,105,Crucifier Blueprint,0.01
972,2165,386,Haunter Cruise Missile,0.05
973,2173,100,Infiltrator I,10.0
974,2174,176,Infiltrator I Blueprint,0.01
975,2175,100,Infiltrator II,10.0
976,2176,176,Infiltrator II Blueprint,0.01
977,2178,1019,Guristas Nova XL Cruise Missile,0.3
978,2179,166,Sansha Wrath Cruise Missile Blueprint,0.01
979,2180,1019,Guristas Scourge XL Cruise Missile,0.3
980,2181,306,Minmatar Diplomat Quarters,100000000.0
981,2182,1019,Guristas Inferno XL Cruise Missile,0.3
982,2183,100,Hammerhead I,10.0
983,2184,176,Hammerhead I Blueprint,0.01
984,2185,100,Hammerhead II,10.0
985,2186,176,Hammerhead II Blueprint,0.01
987,2188,1019,Guristas Mjolnir XL Cruise Missile,0.3
988,2189,952,Drone Infested Dominix,1010000.0
989,2190,1053,Renyn Meten,20000.0
990,2191,1054,Antem Neo,100100.0
991,2192,1052,The Kundalini Manifest,62000000.0
992,2193,100,Praetor I,25.0
993,2194,176,Praetor I Blueprint,0.01
994,2195,100,Praetor II,25.0
995,2196,176,Praetor II Blueprint,0.01
996,2197,314,Environmentally-friendly Mining Equipment,32.0
997,2198,314,Crate of Environmentally-friendly Mining Equipment,450.0
998,2199,314,Prototype Body Armor Fabric,20.0
999,2200,314,Crate of Prototype Body Armor Fabric,2000.0
1000,2201,314,Riot Interdiction Team,30.0
1001,2202,314,Riot Interdiction Teams,300.0
1002,2203,100,Acolyte I,5.0
1003,2204,176,Acolyte I Blueprint,0.01
1004,2205,100,Acolyte II,5.0
1005,2206,176,Acolyte II Blueprint,0.01
1006,2207,1054,Vylade Dien,100100.0
1007,2208,1054,Uitra Telen,100100.0
1008,2209,1054,Arnon Epithalamus,100100.0
1009,2210,89,Banshee Torpedo,0.05
1010,2211,166,Sansha Juggernaut Torpedo Blueprint,0.01
1011,2212,385,Ghost Heavy Missile,0.03
1012,2213,166,Ghost Heavy Missile Blueprint,0.01
1013,2214,952,Guard Post,27500.0
1014,2215,314,Amarr TIL-1A Nexus Chips,12.0
1015,2216,314,Crate of Amarr TIL-1A Nexus Chips,120.0
1016,2217,283,Preacher,1.0
1017,2218,306,Locced's Bribe,27500.0
1018,2219,314,Large Group of Civilian Workers and Dependents,125.0
1019,2220,314,Civilian Workers and Dependents,12.0
1020,2221,314,Manportable Electromagnetic Pulse Weapons,25.0
1021,2222,673,Scions of the Superior Gene,101000.0
1022,2223,306,Preacher's Quarters,100000000.0
1023,2224,1006,Tolmak's Zealots,115000.0
1024,2226,283,Sisters of EVE Negotiator,1.0
1025,2232,306,Life pod,1200.0
1026,2233,1025,Customs Office,100000000.0
1027,2234,226,Sansha's Battletower,100000000.0
1028,2239,283,Oura Madusaari,1.0
1029,2240,283,Harroken Ikero,3.0
1030,2244,283,Fajah Ateshi,1.0
1031,2250,314,Neurowave Pattern Scanner,0.1
1032,2252,226,Roden Station,1.0
1033,2254,1027,Temperate Command Center,1000.0
1036,2258,202,ECCM - Omni II,5.0
1037,2259,202,ECCM - Gravimetric II,5.0
1038,2260,202,ECCM - Ladar II,5.0
1039,2261,202,ECCM - Magnetometric II,5.0
1040,2262,202,ECCM - Radar II,5.0
1041,2263,12,Planetary Launch Container,27500.0
1042,2267,1032,Base Metals,0.01
1043,2268,1033,Aqueous Liquids,0.01
1044,2270,1032,Noble Metals,0.01
1045,2272,1032,Heavy Metals,0.01
1047,2281,77,Multispectrum Shield Hardener II,5.0
1048,2282,157,Multispectrum Shield Hardener II Blueprint,0.01
1051,2286,1035,Planktic Colonies,0.01
1052,2287,1035,Complex Organisms,0.01
1053,2288,1035,Carbon Compounds,0.01
1054,2289,77,Explosive Shield Hardener I,5.0
1055,2290,157,Explosive Shield Hardener I Blueprint,0.01
1056,2291,77,Kinetic Shield Hardener I,5.0
1057,2292,157,Kinetic Shield Hardener I Blueprint,0.01
1058,2293,77,EM Shield Hardener I,5.0
1059,2294,157,EM Shield Hardener I Blueprint,0.01
1060,2295,77,Thermal Shield Hardener I,5.0
1061,2296,157,Thermal Shield Hardener I Blueprint,0.01
1062,2297,77,Explosive Shield Hardener II,5.0
1063,2298,157,Explosive Shield Hardener II Blueprint,0.01
1064,2299,77,Kinetic Shield Hardener II,5.0
1065,2300,157,Kinetic Shield Hardener II Blueprint,0.01
1066,2301,77,EM Shield Hardener II,5.0
1067,2302,157,EM Shield Hardener II Blueprint,0.01
1068,2303,77,Thermal Shield Hardener II,5.0
1069,2304,157,Thermal Shield Hardener II Blueprint,0.01
1070,2305,1035,Autotrophs,0.01
1071,2306,1032,Non-CS Crystals,0.01
1072,2307,1032,Felsic Magma,0.01
1073,2308,1033,Suspended Plasma,0.01
1074,2309,1033,Ionic Solutions,0.01
1075,2310,1033,Noble Gas,0.01
1076,2311,1033,Reactive Gas,0.01
1077,2312,1034,Supertensile Plastics,1.5
1078,2317,1034,Oxides,1.5
1079,2319,1034,Test Cultures,1.5
1080,2321,1034,Polyaramids,1.5
1081,2327,1034,Microfiber Shielding,1.5
1082,2328,1034,Water-Cooled CPU,1.5
1083,2329,1034,Biocells,1.5
1084,2331,57,Shield Power Relay I,5.0
1085,2332,137,Shield Power Relay I Blueprint,0.01
1086,2333,49,Survey Scanner II,5.0
1087,2334,129,Survey Scanner II Blueprint,0.01
1089,2341,82,Passive Targeter II,5.0
1090,2342,161,Passive Targeter II Blueprint,0.01
1091,2344,1040,Condensates,6.0
1092,2345,1040,Camera Drones,6.0
1093,2346,1040,Synthetic Synapses,6.0
1094,2348,1040,Gel-Matrix Biopaste,6.0
1095,2349,1040,Supercomputers,6.0
1096,2351,1040,Smartfab Units,6.0
1097,2352,1040,Nuclear Reactors,6.0
1098,2354,1040,Neocoms,6.0
1099,2355,63,Small Hull Repairer II,5.0
1100,2356,143,Small Hull Repairer II Blueprint,0.01
1101,2358,1040,Biotech Research Reports,6.0
1102,2360,1040,Industrial Explosives,6.0
1103,2361,1040,Hermetic Membranes,6.0
1104,2363,205,Heat Sink I,5.0
1105,2364,205,Heat Sink II,5.0
1106,2366,1040,Hazmat Detection Systems,6.0
1107,2367,1040,Cryoprotectant Solution,6.0
1108,2368,314,Broken Organic Mortar Applicators,100.0
1109,2369,314,Broken Sterile Conduits,100.0
1110,2370,572,Serpentis Initiate,24500.0
1111,2371,314,Broken Nano-Factory,100.0
1112,2372,550,Angel Rogue,22500.0
1113,2373,314,Broken Self-Harmonizing Power Core,100.0
1114,2374,314,Broken Recursive Computing Module,100.0
1115,2375,314,Broken Broadcast Node,100.0
1116,2376,314,Broken Integrity Response Drones,100.0
1117,2377,314,Broken Wetware Mainframe,100.0
1118,2378,675,Mysterious Shuttle,5000.0
1119,2379,572,Serpentis Spy,25000.0
1120,2381,571,Serpentis Chief Spy,116000.0
1121,2382,562,Guristas Arrogator,15001.0
1122,2383,562,Guristas Invader,20250.0
1123,2384,562,Guristas Imputor,16120.0
1124,2385,562,Guristas Despoiler,20400.0
1125,2386,562,Guristas Plunderer,19700.0
1126,2387,561,Guristas Silencer,107000.0
1127,2389,1042,Plasmoids,0.38
1128,2390,1042,Electrolytes,0.38
1129,2392,1042,Oxidizing Compound,0.38
1130,2393,1042,Bacteria,0.38
1131,2395,1042,Proteins,0.38
1132,2396,1042,Biofuels,0.38
1133,2397,1042,Industrial Fibers,0.38
1134,2398,1042,Reactive Metals,0.38
1135,2399,1042,Precious Metals,0.38
1136,2400,1042,Toxic Metals,0.38
1137,2401,1042,Chiral Structures,0.38
1138,2403,1241,Advanced Planetology,0.01
1139,2404,509,Light Missile Launcher II,5.0
1140,2405,136,Light Missile Launcher II Blueprint,0.01
1141,2406,1241,Planetology,0.01
1144,2410,510,Heavy Missile Launcher II,10.0
1145,2411,136,Heavy Missile Launcher II Blueprint,0.01
1154,2420,508,Torpedo Launcher II,20.0
1155,2421,136,Torpedo Launcher II Blueprint,0.01
1170,2436,100,Wasp II,25.0
1171,2437,176,Wasp II Blueprint,0.01
1178,2444,100,Ogre I,25.0
1179,2445,176,Ogre I Blueprint,0.01
1180,2446,100,Ogre II,25.0
1181,2447,176,Ogre II Blueprint,0.01
1188,2454,100,Hobgoblin I,5.0
1189,2455,176,Hobgoblin I Blueprint,0.01
1190,2456,100,Hobgoblin II,5.0
1191,2457,176,Hobgoblin II Blueprint,0.01
1197,2463,1034,Nanites,1.5
1198,2464,100,Hornet I,5.0
1199,2465,176,Hornet I Blueprint,0.01
1200,2466,100,Hornet II,5.0
1201,2467,176,Hornet II Blueprint,0.01
1202,2468,226,Fortified Drone Structure II,100000000.0
1210,2476,100,Berserker I,25.0
1211,2477,176,Berserker I Blueprint,0.01
1212,2478,100,Berserker II,25.0
1213,2479,176,Berserker II Blueprint,0.01
1220,2486,100,Warrior I,5.0
1221,2487,176,Warrior I Blueprint,0.01
1222,2488,100,Warrior II,5.0
1223,2489,176,Warrior II Blueprint,0.01
1229,2495,1241,Interplanetary Consolidation,0.01
1230,2496,15,Minmatar Hub,1.0
1231,2497,15,Minmatar Industrial Station,1.0
1232,2498,15,Minmatar Military Station,1.0
1233,2499,15,Minmatar Mining Station,1.0
1234,2500,15,Minmatar Research Station,1.0
1235,2501,15,Minmatar Station,1.0
1236,2502,15,Minmatar Trade Post,1.0
1237,2505,1241,Command Center Upgrades,0.01
1238,2506,89,Mjolnir Torpedo,0.05
1239,2507,166,Mjolnir Torpedo Blueprint,0.01
1240,2508,89,Nova Torpedo,0.05
1241,2509,166,Nova Torpedo Blueprint,0.01
1242,2510,89,Inferno Torpedo,0.05
1243,2511,166,Inferno Torpedo Blueprint,0.01
1244,2512,387,Mjolnir Rocket,0.005
1245,2513,166,Mjolnir Rocket Blueprint,0.01
1246,2514,387,Inferno Rocket,0.005
1247,2515,166,Inferno Rocket Blueprint,0.01
1248,2516,387,Nova Rocket,0.005
1249,2517,166,Nova Rocket Blueprint,0.01
1250,2524,1027,Barren Command Center,1000.0
1251,2525,1027,Oceanic Command Center,1000.0
1252,2528,353,QA SpaceAnchor,0.01
1253,2529,295,Explosive Shield Amplifier I,5.0
1254,2530,296,Explosive Shield Amplifier I Blueprint,0.01
1255,2531,295,Explosive Shield Amplifier II,5.0
1256,2532,296,Explosive Shield Amplifier II Blueprint,0.01
1257,2533,1027,Ice Command Center,1000.0
1258,2534,1027,Gas Command Center,1000.0
1261,2537,295,Thermal Shield Amplifier I,5.0
1262,2538,296,Thermal Shield Amplifier I Blueprint,0.01
1263,2539,295,Thermal Shield Amplifier II,5.0
1264,2540,296,Thermal Shield Amplifier II Blueprint,0.01
1269,2545,295,Kinetic Shield Amplifier I,5.0
1270,2546,296,Kinetic Shield Amplifier I Blueprint,0.01
1271,2547,295,Kinetic Shield Amplifier II,5.0
1272,2548,296,Kinetic Shield Amplifier II Blueprint,0.01
1273,2549,1027,Lava Command Center,1000.0
1274,2550,1027,Storm Command Center,1000.0
1275,2551,1027,Plasma Command Center,1000.0
1277,2553,295,EM Shield Amplifier II,5.0
1278,2554,296,EM Shield Amplifier II Blueprint,0.01
1283,2559,201,Ladar ECM II,5.0
1287,2563,201,Magnetometric ECM II,5.0
1288,2567,201,Multispectral ECM II,5.0
1289,2571,201,Gravimetric ECM II,5.0
1291,2574,1027,Improved Storm Command Center,400.0
1292,2575,201,Radar ECM II,5.0
1293,2576,1027,Advanced Storm Command Center,800.0
1294,2577,1027,Elite Storm Command Center,1600.0
1295,2578,1027,Limited Temperate Command Center,100.0
1296,2579,203,Gravimetric Backup Array I,5.0
1297,2580,203,Gravimetric Backup Array II,5.0
1298,2581,1027,Standard Temperate Command Center,200.0
1299,2582,1027,Improved Temperate Command Center,400.0
1300,2583,203,Ladar Backup Array I,5.0
1301,2584,203,Ladar Backup Array II,5.0
1302,2585,1027,Advanced Temperate Command Center,800.0
1303,2586,1027,Elite Temperate Command Center,1600.0
1304,2587,203,Magnetometric Backup Array I,5.0
1305,2588,203,Magnetometric Backup Array II,5.0
1306,2589,1730,Genolution Core Augmentation CA-2,1.0
1307,2591,203,Multi Sensor Backup Array I,20.0
1308,2592,203,Multi Sensor Backup Array II,20.0
1309,2594,667,ISHAEKA Monalaz Commander,1150000.0
1310,2595,314,Encoded Data Chip,0.1
1311,2596,314,Crates of Clothing,60.0
1312,2597,314,Crates of Command Reports,40.0
1313,2598,314,Crates of Coolant,80.0
1314,2599,314,Crates of Corporate Documents,40.0
1315,2601,314,Crates of Data Sheets,40.0
1316,2602,314,Crates of Drill Parts,90.0
1317,2603,763,Nanofiber Internal Structure I,5.0
1318,2604,158,Nanofiber Internal Structure I Blueprint,0.01
1319,2605,763,Nanofiber Internal Structure II,5.0
